,ghi_mean,ghi_std,ghi_max,ghi_cv,pv_energy_kwh,pv_peak_kw,load_mean_kw,load_energy_kwh,bess_dis_energy_kwh,bess_ch_energy_kwh,grid_imp_energy_kwh,grid_exp_energy_kwh,temp_mean_c,temp_max_c,day_type
2024-02-11,477.5479411764706,265.75903996793113,801.28,0.5565075609230279,2360.463817397752,438.68481445312665,63.834334354947956,813.8877630255863,29.83203025410581,210.619973624746,14.445574283599749,47.790483117102205,34.43651960784314,37.72,partly_variable
2024-02-12,434.00151960784314,224.61239551729918,707.88,0.5175382697283071,1854.2305202484138,359.92627970377663,164.10774752497665,2092.373780943452,208.03948796788887,0.09057509899139415,153.45184898376476,0.0,31.642156862745097,34.81,clear
2024-02-13,592.5365196078432,304.97834523949336,931.97,0.514699660100843,2789.8672548333802,406.26961263021,179.18784143761096,2284.64497832954,13.813750743865942,4.290511528650915,113.20511960983275,0.0,34.707205882352945,38.38,clear
2024-02-14,587.900637254902,320.1450652445868,1030.15,0.5445564181380167,2745.4708019296327,406.2636515299501,180.04684178594457,2295.597232770793,12.938181219001628,7.062577506527312,335.8790391286219,0.0,35.44691176470588,39.47,partly_variable
2024-02-15,647.0073039215686,354.69440253542314,1091.43,0.5482077256092613,2889.119976381466,409.3649597168,167.58106999108978,2136.6586423863946,13.95590866605445,7.713537660737856,500.94737124443054,0.0,34.435147058823524,38.61,partly_variable
2024-02-16,665.3973039215686,359.81689574207167,1109.47,0.5407549649231578,3071.2515685806634,409.5244344075499,163.10803893352144,2079.6274964023987,13.406858962960502,15.185430085907306,347.6757129232089,0.0,33.859313725490196,37.78,partly_variable
2024-02-17,554.2238235294118,301.35172133586406,934.05,0.5437364987610854,2531.636397302153,386.92325846354,73.919744605673,942.4767437223309,14.013922565927171,298.6124614172928,108.5501673221587,317.02482195695274,34.513186274509806,37.89,partly_variable
2024-02-18,325.74367647058824,191.72124132340744,603.65,0.5885647371598883,1356.461388568087,238.79823811849,43.39880740900641,553.3347944648318,26.101986893142325,171.61569081836694,105.78865305582713,162.80230859667057,32.849411764705884,36.08,high_variability
2024-02-19,435.483137254902,261.0193766949319,808.97,0.5993788378128385,2221.9697397152554,358.25348917643004,183.18057675158667,2335.5523535827306,200.08590907230968,4.9141019595166116,880.3335396448772,0.0,33.62504901960784,37.24,high_variability
2024-02-20,444.4163725490196,274.3770586247664,809.72,0.617387377181974,1967.2055830359452,292.77430216471,180.43101280004825,2300.4954132006155,14.308688114086719,8.0009972875317,1180.1982984542844,0.0,35.65004901960784,39.85,high_variability
2024-02-21,556.9925980392157,294.44539302048895,926.67,0.5286343015275728,2744.468500971796,402.92391967773665,203.46490691806736,2594.1775632053586,14.272718509038313,10.585689052939413,1038.4776910146081,0.0,36.46769607843137,40.13,clear
2024-02-22,632.9141176470588,343.7559402384283,1042.65,0.5431320469140205,2711.772843847674,387.8271993001299,192.44320192597075,2453.650824556127,13.784880240758284,10.408364218970124,1029.3782587051396,0.0,37.13264705882353,41.26,partly_variable
2024-02-23,634.4655882352941,347.66571080802186,1065.15,0.5479662211074694,1434.2715417643362,190.17585245768336,100.71682468628879,1284.1395147501826,13.52315380175907,10.039405117432269,854.7140482266739,0.0,36.35235294117647,40.41,partly_variable
2024-02-24,618.3318627450981,347.45900185052164,1061.35,0.5619296413223308,1429.364061733086,186.28297932942667,62.88498901223973,801.7836099060565,9.1555972116378,299.38525422414165,89.95368628700572,425.5689486662542,34.366470588235295,38.74,partly_variable
2024-02-25,600.8337745098039,332.3098586949281,1011.0,0.553081189495458,1414.356686890122,186.26910400390668,61.833487148646235,788.3769611452394,26.81704708142206,181.0571778216399,61.220152835051195,532.8726646105447,34.915882352941175,38.83,partly_variable
2024-02-26,636.1239705882352,351.87614038364995,1070.1,0.5531565491208635,1421.501287390789,189.00698852539003,182.24649830985533,2323.642853450655,173.4680787002049,3.87939348071812,730.1873974800106,0.0,35.11740196078431,39.22,partly_variable
2024-02-27,602.6643627450981,339.7097002242662,1034.82,0.5636797548089785,1396.6293470958822,184.05040995279668,182.3770159394328,2325.3069532277677,13.895097220937377,8.394423581659796,923.2719567616766,0.0,36.319754901960785,40.34,partly_variable
2024-02-28,476.0969607843137,291.0673725893688,870.38,0.6113615430559977,1111.3634103486952,190.15730794271,180.22766351103843,901.1383175551921,14.490741908550275,11.842123538255725,1153.7455536524456,0.0,35.12343137254902,38.62,high_variability
2024-02-29,366.4501020408163,188.89723058903786,607.4,0.515478722852144,754.044115384421,154.02725219726668,159.7807629148974,1957.3143457074932,14.77600690722465,11.023998240629828,1200.2846399943053,0.0,34.4,38.55,clear
2024-03-01,239.28367346938774,127.41818851054126,413.5,0.5324984636983277,374.5434909388423,73.76925404866533,114.55118803264338,1403.2520533998813,13.504064405957866,7.717531775434799,1024.1551467577608,0.0,27.926836734693875,30.67,clear
2024-03-02,268.78755102040816,194.12239380661592,574.92,0.7222149726416344,635.2381756653364,162.51113637288668,40.57431039842613,497.03530238072005,4.214213687926573,294.4404968669014,172.7446203430494,19.82852699235083,27.69020408163265,29.39,high_variability
2024-03-03,426.4032653061224,240.7601426656981,774.25,0.5646301570717386,732.8536651805051,167.96990966797,43.813052543119014,536.7098936532079,45.46700457491299,171.22044864859598,98.19914090385036,167.52490170051607,33.1765306122449,36.96,high_variability
2024-03-04,416.5861224489796,245.5625688581928,760.67,0.5894641122815307,969.7949079672513,165.66854858398332,165.5344623925328,2027.7971643085268,168.35856116438922,4.298271947850792,894.6913436253874,0.0,32.91489795918367,35.77,high_variability
2024-03-05,520.7655102040816,304.1446032210406,932.6,0.584033691290059,1362.4679998805088,185.46962992350333,174.84013588444563,2141.791664584459,14.146205832560865,8.893221717095015,774.8825605710344,0.0,35.17591836734694,37.93,high_variability
2024-03-06,405.72255102040816,240.7322474057287,737.78,0.5933420432270221,910.0678746203579,179.45024617513,145.02047340257624,1776.5007991815587,16.004503269990277,11.321775545676488,862.5524199406308,0.0,33.80122448979592,36.15,high_variability
2024-03-07,440.37102040816325,270.27325615125847,832.47,0.6137398775713088,909.0590042670568,164.36840820312332,147.95229250435912,1812.415583178399,14.131479948759086,8.215383077661185,898.2999847729994,0.0,33.843163265306124,36.27,high_variability
2024-03-08,211.55785714285713,146.43014439219388,453.2,0.6921517658089864,538.477846771478,53.560562133789,132.79774894012883,1626.7724245165778,3.869746635357563,5.721328218777973,1091.0601952870732,0.0,28.85408163265306,30.81,high_variability
2024-03-09,430.07193877551026,243.840100978862,783.25,0.5669751476302248,656.1168861389152,53.560562133789,151.42178170859137,1854.9168259302442,0.0,1.8197825749715157,1200.619722366339,0.0,32.24377551020408,35.16,high_variability
2024-03-10,458.0839795918368,248.1930877387217,750.35,0.5418069585403695,537.0427940289175,53.560562133789,120.3253492935959,1473.9855288465499,4.5317000548044915,0.917811234792075,943.8326135079108,0.0,32.96785714285714,36.25,partly_variable
2024-03-11,450.62857142857143,237.48116015297754,772.97,0.5269997847675764,1145.1951270724353,188.79464213053333,176.39928827277654,2160.8912813415127,14.869011081755158,9.124966422716774,1010.7556242942798,0.0,33.85704081632653,37.04,clear
2024-03-12,567.241224489796,317.56895990121603,976.38,0.5598481672181935,1224.6097628275554,199.97356160481664,153.93348272154935,1885.6851633389795,12.923466871182157,10.522376338640852,669.2772091229768,0.0,33.942959183673466,37.44,partly_variable
2024-03-13,610.4787755102041,328.1614836598659,1012.4,0.5375477360136014,1387.150751819214,187.78672790527332,165.16033025907004,2023.2140456736083,12.612949105600539,8.135586733619355,632.3710980415345,0.0,34.555510204081635,37.77,clear
2024-03-14,612.1814285714286,330.894912926326,1015.15,0.5405177247838017,1385.6728362987408,185.37524414062668,117.30141378396816,1436.94231885361,10.724437293907059,279.8580254539849,321.513625860214,0.530077857896685,34.30969387755102,37.81,partly_variable
2024-03-15,579.3647959183673,320.2396529337918,974.8,0.5527426850749033,1366.860469646758,194.5095316569033,109.47345612039474,1341.0498374748354,0.0,27.095275379717407,0.07556578073611789,0.37383511175479195,35.181326530612246,38.84,partly_variable
2024-03-16,614.549387755102,331.6876973024547,1019.78,0.539725047183079,1395.751688450574,184.66458129883003,111.82205115045805,1369.8201265931111,0.0,27.775393972794223,0.0,0.0,35.07775510204082,38.91,partly_variable
2024-03-17,568.9731632653062,311.3305712958158,952.15,0.5471797114456268,1314.378619616233,182.3688303629567,105.2357916888734,1289.1384481886992,0.0,27.191178987423598,0.0,0.0,35.891938775510205,39.92,partly_variable
2024-03-18,490.5040816326531,278.2213337812433,889.75,0.5672151246023843,1217.9171173671864,187.21548970540337,97.20291945344596,1190.735763304713,0.15246496970454826,29.0550466631539,0.0,0.0,36.54061224489796,39.86,high_variability
2024-03-19,532.3371428571429,315.61628152644994,940.58,0.5928879578691135,1280.5607398053014,192.9529978434267,102.34476551421145,1253.7233775490904,0.013324009254574725,28.268714073114104,0.0,0.0,35.090204081632656,38.92,high_variability
2024-03-20,280.36112244897964,164.96773110127768,491.1,0.5884115802514617,636.5816911160928,141.59757995605332,93.15832938710051,1141.1895349919814,241.91306186219063,12.434054332474899,272.7678208748499,0.0,26.131020408163266,27.65,high_variability
2024-03-21,165.15408163265306,109.59782989114049,319.4,0.6636095748145989,239.9133271028599,56.365032196045,73.26831918701437,897.536910040926,12.690619327127902,3.1512283657987954,649.6277122497563,0.0,22.841326530612243,24.22,high_variability
2024-03-22,120.15489361702127,62.43570069426697,229.0,0.5196267818543702,187.45532394573078,47.35495758056633,59.53666130278974,699.5557703077793,11.65273538976907,4.022533749540624,505.132087071737,0.0,21.93840425531915,23.93,clear
2024-03-23,139.38574468085108,95.12667219280235,293.25,0.6824705956165897,116.43656554942335,35.546131769816334,25.826041807744154,303.4559912409938,8.404329320571073,22.82998300530012,202.33510096867906,0.0,19.018404255319147,20.73,high_variability
2024-03-24,121.75861702127659,64.78005160819963,233.77,0.5320366902399993,110.49201537544539,27.48898061116567,26.416482094239402,310.39366460731304,14.124922076705856,14.136651725508221,200.76379630963035,0.0,20.02904255319149,21.78,clear
2024-03-25,215.6777659574468,105.01845766370595,338.77,0.48692296675785335,254.11987610657977,74.29667917887367,62.7692993851841,737.5392677759131,13.02316974103449,6.01524071643751,476.8227661450702,0.0,21.279574468085105,23.08,clear
2024-03-26,281.83702127659575,141.23697740530451,442.35,0.5011299678287974,791.136903341859,169.97158813477,92.4788679445939,1086.6266983489784,92.23913668872186,111.90256169438356,316.19127436478936,0.5780761241912833,23.248510638297873,25.85,clear
2024-03-27,399.69010638297874,229.810973539028,750.22,0.5749728849150587,968.9596720536553,179.50454711914003,93.99927432936815,1104.4914733700755,43.77505289840822,115.46897717813658,209.98220960299165,2.2577754656473497,23.743297872340424,26.55,high_variability
2024-03-28,556.7476595744681,303.7139547710381,931.08,0.5455145604081603,1293.9956482450107,190.45589192708,109.80907455043118,1290.2566259675666,16.41459243992977,201.5938403682472,181.88899918397254,0.0,26.04436170212766,29.6,partly_variable
2024-03-29,565.2062765957447,300.1904360744412,934.55,0.5311166002658314,1348.978560473768,185.23553466797,79.33549744361795,932.1920949625111,27.701353967500303,222.6673233720164,70.67816701283067,292.0187084894375,28.67,32.47,clear
2024-03-30,503.8314893617021,276.89207263177565,838.12,0.5495727807377956,1304.685560631254,183.65377298991,66.49348361411042,781.2984324657974,26.634309110542073,144.1228282537,60.87405971686046,466.28349099059915,31.15340425531915,34.22,partly_variable
2024-03-31,504.2258510638298,299.1101386287499,917.47,0.5932066711726084,951.5059241727002,191.2939453125,49.95747420403124,587.000321897367,31.60762310524782,174.82069549957922,104.6686620116233,325.0861928264305,29.713510638297873,32.65,high_variability
2024-04-01,512.7517021276595,279.4109055835085,861.47,0.544924384305493,1177.3176701789112,197.55990600585997,85.01414122802355,998.9161594292767,119.63875566857571,209.77179212992394,95.91493765513083,183.68773440768337,28.71851063829787,31.39,partly_variable
2024-04-02,560.505,300.38911436152637,929.25,0.5359258425197392,1367.5055358807278,190.82931009928333,114.73368662606347,1348.120817856246,81.78202764938274,192.13409983242528,138.72609296441053,47.17802186807008,24.73148936170213,28.36,clear
2024-04-03,571.8370212765957,303.4515222970757,941.22,0.5306608544155401,1420.0097168013467,194.34901936849337,100.23733350066512,1177.7886686328152,60.03571230111032,170.05237201011423,92.4130460321901,224.1980375548202,22.40563829787234,25.87,clear
2024-04-04,587.6334042553192,310.53236707762534,960.53,0.5284457364556202,1448.3512620131132,198.00411987304665,95.56640520253265,1122.9052611297584,57.105000853538584,134.141039590662,72.25996414820338,320.24578551823913,21.851276595744682,25.49,clear
2024-04-05,582.9808510638297,309.9092301311073,956.9,0.5315941845526856,1454.6826518476012,199.2649586995433,91.03416894217736,1069.651485070584,64.32823691392947,147.34479946146396,71.12287575006502,372.7066706977786,21.607872340425534,25.46,clear
2024-04-06,584.3365957446808,311.3425623786205,958.67,0.5328137320953591,1430.6062860985587,195.58722941080669,62.96421704890462,739.8295503246293,19.877463827530455,94.80492633084441,43.95069668690364,659.2940149704611,21.575851063829788,25.53,clear
2024-04-07,568.9332978723404,312.576881090749,950.03,0.5494086604874483,1394.524674956996,194.32943725585997,59.65837475488377,700.9859033698845,13.752719933787933,95.74735183020442,39.70678552488499,650.7684806908173,22.928404255319148,26.99,partly_variable
2024-04-08,546.8101063829787,315.55050337575915,938.22,0.5770751119854972,1294.870696564513,191.56283060709663,99.33044174021938,1167.1326904475777,118.15389836827917,130.1474531051936,104.14910745372404,219.44598913192738,24.602765957446806,28.28,high_variability
2024-04-09,536.7482978723403,302.28608736408563,925.33,0.5631803371568044,1376.3152833630597,201.29370625813667,92.85707606137444,1091.0706437211497,52.260834755996996,213.55476354559246,94.0688195582479,217.5935283899305,20.498510638297873,24.12,partly_variable
2024-04-10,563.9815957446808,306.40850334057166,934.1,0.5432952168164106,1431.415464614827,198.0833689371767,92.33523771668156,1084.939043171008,75.01030140703857,148.81737557177715,77.96821431318922,350.1901614619418,20.117021276595743,24.23,partly_variable
2024-04-11,559.0428723404256,306.22318960372866,932.58,0.5477633375804067,1388.2697198092937,195.62007649739667,97.58427330431469,1146.6152113256974,100.963052595461,194.88815856476612,91.04620667100752,238.24519659578797,20.328404255319146,24.48,partly_variable
2024-04-12,579.6294444444445,292.0890388409808,928.12,0.5039237423849965,1383.4958314597613,192.32603454589665,95.73302647780483,1076.9965478753043,14.586203319331016,290.66189668575913,110.4275054124494,140.5066075660284,21.589444444444442,25.72,clear
2024-04-13,577.8947777777778,290.7951637354688,920.88,0.5031974243714147,1377.1366523702934,190.48311869303333,59.257534842800204,666.6472669815023,4.2612658416231355,301.81743117173517,46.04034626483916,458.58300716678286,22.486277777777776,26.52,clear
2024-04-14,557.4655,283.8423395699747,894.53,0.5091657502930221,1333.1253107686864,183.61043802897,55.28567292226684,621.963820375502,6.766858267287415,289.36236702402437,31.860925932725184,460.03554773330694,24.17011111111111,28.27,clear
2024-04-15,546.9783888888888,279.81117285517684,878.5,0.5115580040073879,1330.3074844678251,185.69505310058665,96.39660244164631,1084.461777468521,46.43186304966608,283.2681040614843,81.73848766833532,90.40788186341521,24.127166666666668,27.65,clear
2024-04-16,554.9026111111111,284.87490431754526,894.22,0.5133782011714182,1356.1611976325473,189.83356730143,97.98127651051816,1102.2893607433293,9.023666789134325,288.5791390116016,114.19282386855546,88.11179293692084,23.470277777777774,27.42,clear
2024-04-17,548.3087777777778,282.50373016977295,886.67,0.5152274441323423,1334.0934382273506,189.39944966634,93.57499154408794,1052.7186548709892,41.86243870606017,285.9416530231632,83.61393145533894,120.56205420692757,23.144666666666666,27.16,clear
2024-04-18,549.5412222222222,282.78121583304943,884.85,0.5145768950499204,1346.9074550159303,189.02465311686333,96.93047873764097,1090.4678857984609,23.490458865960477,286.4138460457323,104.25442703316591,97.4246809929611,22.36727777777778,26.12,clear
2024-04-19,559.7522777777777,287.73791323877765,899.78,0.5140450957718297,1380.795042658848,194.73728434244663,95.26064208980871,1071.6822235103482,24.055877812827624,287.0319071213405,109.72627867090813,155.46247507612392,20.172944444444447,23.75,clear
2024-04-20,548.6609444444445,284.5243313210988,886.8,0.5185795238427231,997.4468604673974,192.82386271158663,35.137673604598724,395.2988280517357,5.167853246132554,312.58055086930585,83.46082641681038,612.8345575431988,19.66872222222222,22.97,clear
2024-04-21,529.0161111111112,283.7988685929641,871.6,0.5364654547040002,774.4350905418391,184.75696818034,27.140725997200732,305.33316746850835,3.6794893120725725,307.5824684016402,66.14383502801269,563.4689990381382,19.80527777777778,23.59,clear
2024-04-22,401.48994444444446,218.29234252806233,691.4,0.5437056283691513,1047.752263108888,199.83737182616997,95.98369724529758,1079.8165940095978,80.41640135645855,245.18793006241324,249.47224026669946,52.28385187685483,19.76961111111111,23.81,partly_variable
2024-04-23,510.81544444444444,271.7999237439945,842.8,0.5320902621485928,1227.3272253821272,180.83810933431,102.60887537620667,1154.3498479823247,55.804042994976136,265.89707590142876,189.17448664704972,51.68552097678214,24.29427777777778,27.9,clear
2024-04-24,497.854,267.9508919355076,830.4,0.5382117888688404,1251.5606947193498,185.27819824218668,93.34150126779953,1050.0918892627449,5.040949098144991,310.54143876528053,164.7647933661938,60.33043963151687,22.254444444444445,25.32,clear
2024-04-25,509.0525,272.8072653111241,840.05,0.5359118466388518,1221.2784301328163,190.19146728515332,48.04181084114091,540.4703719628353,4.998233025272668,301.22644293308247,80.34235202024388,527.335175395011,19.9785,23.63,clear
2024-04-26,510.25755555555554,278.39404181745175,850.53,0.5455951387419306,1311.924048741656,194.18391418457,91.20655326411408,1026.0737242212833,5.877430235346159,300.4840555787091,254.54737804690268,245.4273004209005,18.207444444444445,21.95,partly_variable
2024-04-27,512.5498333333334,279.06806438583544,851.33,0.5444701104884478,1102.982779378692,197.34915669759,35.25050537415126,396.56818545920163,4.540855844815561,305.36393620818865,77.39533789455875,617.4073865214971,19.53411111111111,23.63,partly_variable
2024-04-28,523.8922777777777,280.19563703169473,857.53,0.5348344476849626,741.2441851099335,184.05396525065,22.986247012129557,258.5952788864575,3.497858546674265,307.13747332493483,52.83293131987266,596.3209627767392,20.759,24.86,clear
2024-04-29,520.329888888889,277.629924877502,849.42,0.5335652070081004,1324.0604817966598,187.01582336425668,100.8124892072548,1134.1405035816167,9.243472114205353,297.09156187623734,241.90636098136665,143.47596614062783,22.12622222222222,26.16,clear
2024-04-30,492.9966111111111,274.73112379742986,833.2,0.5572677734604371,1277.292809228103,188.17992146810337,108.7724905190168,1223.6905183389385,26.63908476755016,301.00391318897425,274.3106168825174,53.0207980882744,21.276611111111112,25.4,partly_variable
2024-05-01,487.08577777777776,267.4805333262072,811.03,0.5491446179080173,1290.1712746520861,188.99098205566668,96.62633492593444,1087.0462679167626,9.83179296553126,301.34888885046064,221.25928542017908,132.3883676268164,21.436777777777777,25.24,partly_variable
2024-05-02,488.2721666666667,267.1903333866779,812.53,0.5472159824524326,1298.7193225423505,188.33337402343668,98.21917561546502,1104.9657256739815,9.258025882144704,299.99530971050285,233.77892971287133,136.26685906822476,19.87355555555556,23.7,partly_variable
2024-05-03,495.74677777777777,268.7717547731032,815.65,0.5421553236874133,1269.992684565484,188.0427500406933,79.03218754949388,889.112109931806,2.4931944906711587,0.0,198.71834524472385,551.5940269927185,19.04461111111111,23.45,partly_variable
2024-05-04,487.8446666666666,266.1294153833295,808.28,0.5455208052221462,1281.5749214142563,184.12574768066668,34.1567722841545,384.2636881967382,0.0,0.0,60.246612628301136,956.9974724849052,19.953,23.85,partly_variable
2024-05-05,494.62255555555555,270.09162108329133,818.5,0.546056013923439,1299.9444347769002,185.94509379068663,30.017401528358455,337.69576719403256,0.0,0.0,55.782233486572785,1017.4641637504116,18.508333333333333,22.46,partly_variable
2024-05-06,501.34238372093023,257.2352389559028,804.65,0.5130929426846377,1200.2070249368758,184.95119730631663,58.128897579603404,624.8856489807366,0.0,0.0,116.31985453267875,691.2527497212103,19.112383720930232,22.67,clear
2024-05-07,415.25180232558137,233.9159160375628,733.83,0.5633110193081334,967.4044862488915,184.29098002116,100.5784425194871,1081.2182570844861,35.55801012118647,173.69013763964188,305.5980939393219,53.29645412415263,19.609476744186047,22.83,partly_variable
2024-05-08,462.2760465116279,248.8722651210812,772.17,0.53836288295509,1213.3931715923088,184.69378662109332,98.67931476605939,1060.8026337351382,10.944680521885537,312.87339410300297,246.9363865653671,97.14015298088387,21.314999999999998,25.04,clear
2024-05-09,470.19906976744187,241.12086999229297,759.97,0.5128059273097885,1229.9608929095164,191.39741007487,102.11123840528168,1097.6958128567783,51.67085372408248,294.7543627917769,185.9313979217161,75.57282927135621,22.066395348837208,25.85,clear
2024-05-10,451.32511627906973,236.6112497117682,748.7,0.5242589901986827,1028.8118766881535,203.49302164713333,93.71242255087985,1007.4085424219585,9.754769394795062,286.9076163570089,306.2066153138876,49.91360461215171,20.245406976744185,23.26,clear
2024-05-11,485.6142441860465,248.9858836476758,778.4,0.5127236003239751,1277.145246376594,194.2175801595033,35.428493068257474,380.8563004837679,8.64909019445379,320.8762264183412,74.24425433079408,658.0469423284139,19.573488372093024,22.97,clear
2024-05-12,467.49325581395345,250.8418929483217,784.28,0.5365679393846664,1207.1973788042876,194.25576782226668,31.645104469976918,340.1848730522519,7.514588948028776,318.7101572385679,50.10408428311363,607.643575767676,19.077732558139534,22.08,clear
2024-05-13,465.13087209302324,247.0940613704601,775.17,0.5312355644306553,1260.5202008088443,196.9714457194033,107.49930785908249,1155.6175594851368,7.9182452360789,319.32444332167523,270.12721685568494,63.22825282687944,18.425348837209302,22.4,clear
2024-05-14,435.75773255813954,235.19089517803837,732.97,0.5397285638451839,1155.8639758030602,178.1538950602233,106.19136260057189,1141.557147956148,23.879433651765165,197.8283815011381,217.4668169667318,57.38594603414343,19.99127906976744,23.65,partly_variable
2024-05-15,408.6958720930233,214.83498883409646,684.35,0.5256597962046405,1001.8036252955584,180.65985107422,105.78606716191125,1137.2002219905457,82.05093270540226,206.06632100542407,300.4491157829768,40.727639431754724,21.491511627906977,25.58,clear
2024-05-16,450.93965116279065,236.2268821226226,736.47,0.5238547586433998,1216.3048647294418,180.60293070475333,109.85188062477472,1180.9077167163277,26.038555403550387,248.58889638384173,236.59873399635273,48.99791864554092,22.418779069767442,26.31,clear
2024-05-17,411.4863953488372,223.80412250800495,706.47,0.5438919124368015,1024.1824872742102,193.20133972168,100.9921433919568,1085.6655414635356,119.06824990113574,185.55967853000988,189.77652150889236,61.41912552590185,21.667093023255813,24.78,partly_variable
2024-05-18,431.7997093023256,237.95584646469385,732.05,0.5510792187636433,1038.678333044054,185.53599548339665,43.77397343978399,470.57021447767784,9.47620226939523,317.23443917433417,72.82015736897768,369.35507051646726,19.957616279069768,23.28,partly_variable
2024-05-19,477.5291279069767,249.5275014950182,771.0,0.5225388084465217,1320.350268431005,194.6970876057933,34.1034517434765,366.61210624237225,8.132556458314244,322.4818244714602,46.507945577303616,685.439824640751,16.93831395348837,20.59,clear
2024-05-20,484.33732558139536,249.83056456921923,777.1,0.5158193502210969,1320.9599488625931,192.95617167155,141.18646902908674,1517.7545420626823,18.28455716371532,208.89283021291098,411.3297969301533,23.47623032331466,14.74110465116279,19.09,clear
2024-05-21,476.4190697674419,247.48212252113572,766.38,0.5194630908497032,1298.1685069501368,189.14989725748669,142.7610836227733,1534.681648944813,24.394249161084417,203.69214610258746,439.9748579859711,23.693518489599224,15.341802325581396,19.55,clear
2024-05-22,471.34523255813957,246.81229851781495,760.83,0.5236338069620151,1287.920999074976,188.8306833903,130.3719807701518,1401.4987932791316,36.68267047405239,250.71347862482048,355.7168636023992,27.6249092916647,16.325116279069768,20.72,clear
2024-05-23,430.0081395348837,252.8461145561834,746.3,0.5880030894988948,1106.1851051648484,187.72505696614667,126.63476331612864,1361.3237056483827,82.00891852378867,160.54948873817904,437.01909911632526,102.94902497033303,17.064999999999998,21.36,high_variability
2024-05-24,426.00139534883715,233.18010072452475,719.55,0.5473693355712648,963.702921301126,190.67894999186333,110.46157978821647,1187.461982723327,18.15197927753129,261.14467778801895,508.1973428328843,41.03597512841223,21.361918604651162,25.99,partly_variable
2024-05-25,400.5401162790697,231.11611219162003,706.85,0.5770111476938645,1157.8288795252658,174.3237864176467,39.34515371331003,422.96040241808277,10.89594209007919,320.91843766641523,71.59169979890179,501.03835401932196,22.540348837209304,26.9,high_variability
2024-05-26,428.0454069767442,230.504252861377,707.05,0.5385042079750674,1117.9503587534057,178.91529337564998,34.651187697584334,372.50026774903165,0.0,51.70860967040062,53.49261030554783,819.4902859528839,22.43110465116279,26.25,clear
2024-05-27,440.8200581395349,233.9452875658163,718.92,0.5307047246288518,1212.4020926853016,180.89460245768,115.71170165880727,1243.9007928321785,0.0,0.0,316.3571493228266,284.36518437166967,21.40982558139535,25.32,clear
2024-05-28,436.283488372093,233.74267532459425,717.28,0.5357587017486257,1211.143174697954,179.5437672932933,115.2239574163923,1238.6575422262174,0.0,0.0,323.4125415310272,295.4043667316438,21.50261627906977,25.53,clear
2024-05-29,359.65447674418607,205.30999217541967,635.25,0.5708534314212136,1057.7167099664646,175.49371846517,108.46843655788615,1166.0356929972763,129.62816206614175,164.34856243928277,204.2520745073759,60.79733165601891,23.866046511627907,27.43,high_variability
2024-05-30,79.87790697674419,52.45288441649504,159.43,0.6566632301941296,118.51800343394282,33.69919776916533,100.99735476665693,1085.721563741562,0.0,18.354054391384103,986.692135810851,0.0,17.091046511627905,18.34,high_variability
2024-05-31,186.8420348837209,88.46708049173374,289.5,0.4734859612655699,232.42401817192592,64.575096130371,102.89746886838307,1106.147790335118,0.0,18.72382440169651,893.0796733697223,0.0,16.85156976744186,19.38,clear
2024-06-01,441.28686046511626,233.69251285972848,742.17,0.5295705215727852,1293.6954378088335,193.20439147949332,40.448441385414306,434.8207448932038,9.02632946272691,319.99287255480874,80.27749999364218,627.6767859210573,16.946686046511626,20.53,clear
2024-06-02,438.73459302325585,237.07707171135135,724.08,0.540365577461508,1267.1857482393584,189.77642822265668,34.0575134755444,366.11826986210224,8.985804662069606,319.72418789425853,57.94778227806091,647.7579931616779,17.085348837209303,20.78,partly_variable
2024-06-03,212.78284883720931,141.9774956718718,427.17,0.6672412576846946,574.430161163211,163.40348307291666,125.2152131474505,1346.0635413350929,24.86122726897401,48.53752272727429,799.3920677105601,3.5442270835241168,16.012441860465117,19.34,high_variability
2024-06-04,358.4389534883721,207.09850785130226,662.22,0.5777790216040808,919.8851780928671,192.44577534993667,119.6160690042282,1285.8727417954528,59.96807264039904,166.25084201432765,497.3798188691322,24.60201489925378,15.20843023255814,18.02,high_variability
2024-06-05,294.7043023255814,166.90521119725193,556.72,0.5663480644163097,444.74756868680305,92.784856160482,125.54363048047772,1349.5940276651356,0.6888591665774593,18.693176284432422,923.4470818440152,0.0,14.188313953488372,17.16,high_variability
2024-06-06,426.17633720930235,230.9232191076083,714.25,0.5418489928834269,1294.0011921500163,208.50455729166663,129.43169735389432,1391.3907465543641,27.128379043191636,275.3152884940306,390.1566030352068,44.03097719947493,13.730232558139534,17.02,partly_variable
2024-06-07,438.6062790697674,235.39690290788167,719.38,0.5366929616400634,1274.8913709757223,190.50929768880337,129.61153275363645,1393.3239771015922,18.455132633447725,304.2443965872128,433.91628808031743,29.138383915026992,14.561220930232556,18.4,clear
2024-06-08,431.05156976744183,232.48121592004307,709.08,0.539335040690073,1254.0024415515416,187.27967834472668,54.60517389269535,587.0056193464751,9.50066264532503,319.8872016196447,116.95048008362456,473.01276582479574,15.839534883720932,19.91,partly_variable
2024-06-09,427.9689534883721,231.46912429362942,705.95,0.5408549438152609,1228.4037308096863,180.58889261881663,31.419673505535176,337.7614901845032,7.540673040164013,319.2725016890714,54.4079922040305,632.7574029316501,18.703488372093023,22.89,partly_variable
